OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.48002694
67556,PETRO-CANADA,"HWY 401, EXIT 611",Kingston                                ,ON,410,3.76502588
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39394131
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39643942
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45801858
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45114834
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.45750874
67560,PETRO-CANADA,"HWY-401, EXIT 320 & HWY-8",Milton                                  ,ON,970,3.39469036
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.31798054
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22688923
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.2571269
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.23474054
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22760141
67566,CIRCLE K,"HWYY 407, EXIT 48",Mississauga,ON,720,3.22831391
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31041527
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31114588
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31846981
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31285191
67568,PETRO-CANADA,"HWY 403, EXIT 109",Burlington                              ,ON,970,3.31187682
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.39543974
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.33899404
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.58883539
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.34071441
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.43010883
67570,PETRO-CANADA,"HWY-401, EXIT 328 & HWY-3",Hornby,ON,970,3.4296031
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.37379182
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.40219907
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.36609929
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.53471126
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.45216443
67571,PETRO-CANADA,"HWY 401, EXIT 14",Windsor,ON,620,3.31114588
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45390331
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.46276974
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45292033
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45193778
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.46211176
67603,FLYING J #862,"HWY 401, EXIT 268",Ayr,ON,200,4.45521463
67612,FLYING J TRAVEL PLAZA #914- TOWN PUMP,"I-90, EXIT 96 & US-93/SR-200",Missoula,MT,820,3.609
67613,KWIK STAR #490,"US-20, EXIT 225 & SR-27/SR-58",Cedar Falls,IA,565,3.524
67614,KWIK TRIP #622,US-14 & CR-5,Byron,MN,515,3.574
67615,KWIK TRIP #844,US-63,Lake City,MN,515,3.549
67616,KWIK TRIP #887,"US-41, EXIT 139 & SR-15",Appleton,WI,582,3.30233333
67617,Twice Daily Convenience Store #8046,"I-24, EXIT 31 & SR-249",Joelton,TN,460,3.349
67618,7-ELEVEN #40441,I-80 MM 21E,West Unity,OH,550,3.66233333
67619,7-ELEVEN #40442,"I-80, MM 21W",West Unity,OH,550,3.66233333
67620,LOVES TRAVEL STOP #452,"I-35, EXIT 70",Pauls Valley,OK,253,3.649
67621,FLYING J TRAVEL PLAZA #925- TOWN PUMP,"I-15, EXIT 277",Great Falls,MT,815,3.63566666
67622,LOVES TRAVEL STOP #454,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.589
67623,LOVES TRAVEL STOP #301,"I-90, EXIT 2",Post Falls,ID,970,3.74566666
67624,LOVES TRAVEL STOP #300,I-70 EXIT 304,Bennett,CO,800,3.32566666
67625,LOVES TRAVEL STOP #453,"I-10, EXIT 130 & US-231",Cottondale,FL,20,3.553
67625,LOVES TRAVEL STOPS #453,"I-10, EXIT 130 & US-231",Cottondale,FL,20,3.589
67626,KWIK TRIP #316,SR-15 N/SR-22 E,Hutchinson,MN,451,3.279
67627,PILOT #4556,"I-75, EXIT 329",Wildwood,FL,225,3.22566666
67627,PILOT TRAVEL CENTER #4556,"I-75, EXIT 329",Wildwood,FL,225,3.319
67628,LOVES TRAVEL STOP #394,"I-65,EXIT 230",Demotte,IN,365,3.51233333
67629,KWIK TRIP #681,"I-94, EXIT 205",Saint Michael,MN,451,3.29733333
67630,KWIK TRIP #630,US-151/SR-32/SR-57,Chilton,WI,582,3.36566666
67634,54 TRUCK STOP,US-54,Mullinville                             ,KS,357,3.46566666
67635,LOVES TRAVEL STOP #456,I-280 EXIT 1B,Perrysburg,OH,550,3.76066666
67636,LOVES TRAVEL STOPS #258,"I-35, EXIT 183",Ottawa,KS,336,3.239
67636,LOVES TRAVEL STOP #258,"I-35, EXIT 183",Ottawa,KS,336,3.263
67637,Power Gas & Truck Stop,US-1/US-9/US-46 & SR-5,Palisades Park                          ,NJ,115,3.219
67641,DANIEL BOONE TRAVEL CENTER,US-23 /US-421/US-58 & SR-871,Duffield,VA,405,3.55733333
67642,GO MART FOOD STORE #103,SR-16 & CR 50/39,Ellenboro                               ,WV,44,3.699
67643,QUALITY MART #62,I-77 EXIT 82,Jonesville,NC,65,2.859
67644,PARKERS #31 (DISCOUNT AVAILABLE),US-80/SR-26 & US-280,Ellabell,GA,195,3.03233333
67645,CIRCLE K #2721416,US-441 & SR-20,Gainesville,FL,75,3.899
67647,BUCHS TRUCK STOP,SR-7,Steubenville                            ,OH,542,3.69233333
67650,VIRGINIA FAST STOP,SR-78 & SR-125,Virginia,IL,318,3.759
67651,SIMMONS,US-60/SR-21,Ellsinore,MO,275,3.424
67652,ON THE GO TRAVEL CENTER,"I-435, EXIT 8",Kansas City,KS,400,3.999
67655,CIRCLE K #2706627,"I-10, EXIT 261",Slidell,LA,725,3.189
67656,KWIK TRIP #888,US-10/US-49 & SR-54,Waupaca,WI,395,3.45733333
67657,KWIK TRIP #463,US-52/SR-60,Zumbrota,MN,515,3.524
67658,MIRABITO #41,I-81 EXIT 13,Tully                                   ,NY,12,4.299
67664,CEFCO #16,SR-171,Godley,TX,637,2.98233333
67665,ALL STAR,US-75 N,Sabetha                                 ,KS,553,3.499
67666,5 STAR TRUCK STOP,"I-44, EXIT 137",Oklahoma City,OK,483,2.879
67668,ADVENTURE TRUCK PLAZA,SR-3185 & SR-3107,Thibodaux,LA,623,3.399
67669,ONE9 #1271,SR-86,Thermal,CA,900,4.299
67669,CHEVRON DBA ONE9 #1271,SR-86,Thermal,CA,900,4.259
67676,VALERO,"I-530/US-65, EXIT 34 & SR-365",White Hall,AR,695,3.16566666
67677,BIGGAS TRUCK STOP,US-190/SR-6 & FM-2818,Bryan,TX,670,3.199
67678,7-ELEVEN #40301,I-90/I-80,Genoa,OH,550,3.66233333
67682,CASEYS #2739,1323 E MAIN ST,Beloit,KS,336,3.359
67683,CASEYS #2734,"I-80, EXIT 222",Cozad,NE,330,3.03233333
67684,CASEYS #2490,"I-35, EXIT 124 & US-69",Story City,IA,320,3.06233333
67685,CASEYS #2792,"I-380/US-218, EXIT 13",Cedar Rapids,IA,380,3.499
67686,CASEYS #2956,"I-315/US-81, EXIT 40",Hesston,KS,570,3.199
67690,CEFCO #64,ST RT 14,Mexia,TX,765,3.099
67695,MOREHEAD TRUCKSTOP,"I-64, EXIT 133 & SR- 801",Morehead,KY,255,3.599
67697,FLORENCE TRAVEL PLAZA,"I-95, EXIT 150",Timmonsville                            ,SC,42,3.999
67698,FRONTIER TRAVEL CENTER,US-12 & US-85,Bowman,ND,807,3.53233333
67699,GAP FARMS TRAVEL CENTER,"I-20, EXIT 69 & SR-151",Arcadia                                 ,LA,590,3.249
67701,MARATHON,"I-94, EXIT 331",Casselton,ND,341,3.31566666
67702,SPEEDWAY #6539,US-41/SR-45 & SR-52,Land O Lakes,FL,225,3.49566666
67703,SPEEDWAY #6880,CR-611,Clearwater,FL,225,3.37733333
67705,CITGO,US-1,North Brunswick,NJ,115,3.18566666
67706,SPEEDWAY #3495,US-1/9,Elizabeth,NJ,115,3.599
67707,SPEEDWAY #3503,"I-95, EXIT 13 & I-278/US-1/US-9",Linden,NJ,115,3.429
67711,HOUMA COTEAU TRAVEL PLAZA,I-90/SR-20,Houma                                   ,LA,725,3.06233333
67712,CASEYS #3810,"I-29, EXIT 132 & US-14",Volga,SD,530,3.279
67715,HUTCH'S #109,"I-40, EXIT 38",Elk City                                ,OK,483,2.969
67716,HWY 19 SCALE,"SR-19/I-35, EXIT 66",Gaylord                                 ,MN,425,3.46566666
67718,SUNSTOP #622,SR-52 & SR-167,Hartford,AL,715,3.599
67720,REFUEL #1046,"I-20, EXIT 116 & US-15",Bishopville,SC,42,3.309
67721,J AND D COUNTRYSIDE MARTHON,SR-76 & SR-173,Poplar Grove                            ,IL,520,3.499
67723,JET FOOD STORE #80,US-221/SR-135 & SR-206,Douglas                                 ,GA,10,3.45733333
67724,LOVES TRAVEL STOP #458,"I-44, EXIT 88",Strafford,MO,416,3.37233333
67726,SPEEDWAY #7909,"US-264, EXIT 73",Greenville,NC,205,3.13233333
67727,SPEEDWAY #7907,US-264 & SR-33,Greenville,NC,205,2.944
67728,SPEEDWAY #7905,SR-43 & SR-118,Vanceboro,NC,205,3.37566666
67729,SPEEDWAY #6981,US-301 BYP,Rocky Mount,NC,177,3.43233333
67732,Quik Pik,US-275 & SR-9,West Point,NE,470,3.21566666
67734,TROTTER TRUCK PLAZA,ST 11,Ord,NE,330,3.299
67735,Fast Fuel,US-81/SR-3,Kingfisher,OK,483,3.19066666
67736,SPEEDWAY #9855,I-10 EXIT 49,Fabens,TX,640,3.23566666
67738,SUPER JACK TRUCK STOP,US-84,Brookhaven,MS,620,3.11566666
67739,STRIPES #40819,SR-359,Orange Grove,TX,625,3.06566666
67742,STRIPES 7FLEET #42514,"I-20, EXIT 138",Midland,TX,710,3.459
67743,STRIPES 7FLEET #42506,US-380 & US-277,Haskell,TX,575,3.539
67744,STRIPES #40715,SR-107,La Villa,TX,639,3.169
67745,STRIPES #40628,"I-2, EXIT 134 & US-83",Mission,TX,639,3.259
67746,STRIPES #40598,I-2/US-83,Mission,TX,639,2.869
67747,STRIPES 7FLEET #42424,US-87/US-190,Brady,TX,740,3.599
67748,STRIPES 7FLEET #42428,"I-20 EXIT, 115",Odessa,TX,710,3.069
67749,STRIPES 7FLEET #42436,I-20 EXIT 134,Midland,TX,612,3.06566666
67750,STRIPES #40729,FM-511 & FM-802,Brownsville,TX,598,2.999
67753,STRIPES #40892,SR-359 & SR-16,Hebbronville,TX,625,3.28566666
67754,Refuel #185,US-220,Stokesdale,NC,65,3.699
67755,BLUE WATER #12,"I-526, EXIT 23",Charleston,SC,42,3.23233333
67757,KEITH'S SUPERSTORE,"I-59, I-20, EXIT 160",Meridian,MS,705,3.049
67758,CLARKS PUMP N SHOP #47,SR-10/SR-9,Vanceburg,KY,312,3.599
67762,CEFCO #2008,US-83/US-62 & US-287,Childress,TX,770,2.91566666
67763,SHELL,US-72,Mount Pleasant,MS,435,3.399
67764,NINNEKAH TRUCK STOP,US-277/US-81 & SR-19,Ninnekah,OK,483,3.229
67766,STOP IN Food Store #8143,US-221/US-460 & SR-607,Montvale,VA,185,3.36566666
67768,SHELL,US-60 & SR-657,Lewisport,KY,487,3.499
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.00823444
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.01562153
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.01621367
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.00734981
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,4.00646558
67769,PETRO-CANADA,HWY 1,Whitehorse,YT,503,3.92582703
67771,DUCK THRU FOOD STORE #26,"I-95, EXIT 154 & SR-308 & SR-11/SR-42",Lewiston Woodville                      ,NC,177,3.399
67772,STEVES SHELL,"I-55, EXIT 42",Brookhaven                              ,MS,620,3.199
67774,7-ELEVEN #39329,I-278/US-1,Linden,NJ,79,3.37566666
67777,CIRCLE K #2721270,"I-95, EXIT 358B, SR-105",Jacksonville,FL,75,3.34233333
67779,REATA PETROLEUM,I-76 & BARLOW RD,Fort Morgan                             ,CO,800,3.439
67782,SAMS MART #45,"I-40, EXIT 24 & SR-209",Waynesville,NC,405,3.599
67783,RUTTERS #4,US-30 & SR-1016/2011,Wrightsville                            ,PA,70,3.989
67784,HAVANA CONVENIENCE,US-136,Havana                                  ,IL,368,3.799
67787,PWI #109,"I-20, EXIT 126",Midland,TX,710,2.999
67789,BEAR RIVER VALLEY CO OP,SR-13/SR-83,Corinne                                 ,UT,835,3.419
67791,KINGSPORT TRUCK STOP,"I-81, EXIT 63",Kingsport,TN,405,3.899
67792,CUBBYS #113,US-20/US-275,Oneill                                  ,NE,470,3.22566666
67793,PILOT TRAVEL CENTER #131,"I-35, EXIT 34",Osceola                                 ,IA,320,3.459
67793,PILOT TRAVEL CENTERS #131,"I-35, EXIT 34",Osceola                                 ,IA,320,3.439
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.299
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.399
67794,ROAD RANGER #181,"I-55, EXIT 90",Springfield,IL,318,3.409
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.219
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.239
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.399
67795,ROAD RANGER #263,"I-80, EXIT 93",Ottawa,IL,520,3.339
67797,CHEVRON,US-71 & SR-179,Coushatta                               ,LA,745,3.15566666
67798,SUNSTOP #631,SR-231/SR-53 & SR-123,Ozark,AL,20,3.599
67801,SUNOCO,"I-275, EXIT 42/SR-747",Cincinnati                              ,OH,407,3.099
67804,SUNSTOP #616,US-84/SR-134 & CR-1,Daleville,AL,20,3.399
67806,84 QUICK STOP,I-84,Brookhaven                              ,MS,620,3.149
67811,QUICK FUEL #5301,SR-360,Grand Prairie,TX,637,3.024
67813,LEROY TRUCK PLAZA,"I-74, EXIT 149",Le Roy,IL,280,3.479
67815,LOVES TRAVEL STOP #254,"I-70, EXIT 59 & SR-39",Mooresville,IN,375,3.929
67818,LOVES TRAVEL STOP #457,"I-30/US-67/US-70, EXIT 128",Little Rock,AR,695,3.24233333
67819,BREW #31,US-71/US-18,Spencer,IA,440,3.46566666
67820,CIRCLE K #2723487,US-17 & SR-211,Supply,NC,245,3.289
67821,FAS MART #5261,SR-9 & SR-57,Tollesboro,KY,410,3.35233333
67822,SPINX #178 (DISCOUNT AVAILABLE),"I-385, EXIT 42 & I-85, EXIT 51B & US-25",Travelers Rest,SC,210,3.19233333
67823,FLASH MARKET #17032,"I-555/US-63, EXIT 29 & SR-69",Trumann,AR,435,3.40733333
67824,CIRCLE K #2723641,US-231/SR-87/SR-10/SR-53 & CR-21,Troy,AL,720,3.799
67826,VALLEN MART,US-14,Volga,SD,566,3.319
67827,GAS N GO,US-280/SR-27 & SR-520,Richland                                ,GA,10,3.199
67829,KWIK TRIP #721,SR-19 & SR-73,Marshall,WI,420,3.49733333
67832,Sprint Mart #45,US-278/US-45,Tupelo,MS,742,3.189
67833,PETES #05,US-59 & US-400,Parsons,KS,307,3.299
67835,CIRCLE K #2723782,"I-40, EXIT 38 & US-421",Greensboro,NC,65,3.08233333
67837,PILOT TRAVEL CENTER #1054,US-183 & SR-21,Buda,TX,740,3.41566666
67839,EL TIGRE FOOD STORE #13,SR-336,Hidalgo                                 ,TX,639,3.21566666
67841,CIRCLE K #2723844,US-15/US-501/US-1,Sanford,NC,177,3.049
67842,CIRCLE K #4707627,"I-81, EXIT 48",Watertown,NY,220,4.099
67844,UNCLE WILLIES #1288,US-13,Felton,DE,243,3.219
67846,CEDAR RIVER PLAZA,SR-35,Stephenson,MI,360,3.419
67847,E Z PICKENS,"US-20, EXIT 275 & SR-13",Manchester,IA,335,3.579
67848,JEMISON EXXON,"I-65, EXIT 219 & CR-42",Jemison,AL,615,3.299
67849,KUM & GO #0379,US-412/ US-63 & SR-25,Black Rock,AR,435,3.199
67850,SMILEYS FUEL CITY,"I-64/I-81, EXIT 205 & SR-206",Raphine,VA,185,3.539
67854,CircleK #2709341,US-411,Chatsworth,GA,285,3.499
67855,FAS MART #5262,"I-64, EXIT 94 & SR-1958/SR-2888",Winchester,KY,410,2.90733333
67859,PILOT #1135,US-281,Falfurrias,TX,639,3.459
67860,SHELL,"I-55, EXIT 227 & SR-32",Oakland,MS,435,2.999
67861,CASEYS #4308,US-34,Chariton                                ,IA,320,3.539
67862,SUNOCO TRUCK STOP,"I-70, EXIT 123 & SR-3",Spiceland,IN,375,3.399
67865,PILOT TRAVEL CENTER #897,"I-95, EXIT 12B, INTERSECTION OF SR-826 & 817",Opa Locka,FL,95,3.699
67865,PILOT TRAVEL CENTERS #897,"I-95, EXIT 12B, INTERSECTION OF SR-826 & 817",Opa Locka,FL,95,3.699
67866,QUICK DRAW TRAVEL PLAZA,"I-20, EXIT 49 & SR-531",Minden                                  ,LA,590,3.01233333
67868,CHEVRON,SR-19,Huntsville                              ,TX,670,2.979
67871,BASIN MARKET #107,US-40,Vernal,UT,810,3.599
67872,SMOKIES,US-45,Okolona                                 ,MS,576,3.099
67874,RUTTERS #56,"I-83, EXIT 39A & SR-114",New Cumberland                          ,PA,70,3.899
67875,EXXON TIGER MART,"US-67/US-167, EXIT 28 & US-64",Beebe,AR,695,3.299
67876,KUM & GO #0880,"US-412, EXIT 36",Stillwater,OK,560,2.954
67877,CIRCLE K #4703701,I-24 EXIT 70,Smyrna,TN,460,3.03233333
67879,Strike,US-287/96/69 & SR-347,Beaumont,TX,610,3.499
67883,CASH MAGIC HOLLYWOOD,US-90,Berwick,LA,725,3.399
67884,ROADRUNNER FUELS,US-550/SR-544,Aztec,NM,614,3.77566666
67886,MAVERIK #5200,"I-70 BUSINESS, EXIT 25, CR-24",De Beque,CO,800,3.44233333
67887,AIRLINE CHEVRON,US-61,Kenner                                  ,LA,725,3.099
67890,KUM & GO #0449,US-60/US-71,Neosho,MO,535,3.05566666
67892,TURRELL FUEL STOP,"I-55, EXIT 21",Turrell                                 ,AR,435,3.46566666
67894,CIRCLE K #2705098,US-27 & SR-44,Leesburg,FL,140,3.57233333
67897,KENT KWIK #273,SR-302 & SR-18,Kermit,TX,710,3.039
67900,SPRINT FOODS #725,"I-520, EXIT 16/SR-28",Beech Island                            ,SC,135,3.349
67906,ON THE GO,SR-239,Prescott,KS,400,3.199
67908,CIRCLE K #2744062,"I-25, EXIT 74",Colorado City,CO,796,3.349
67910,G FUEL,US-40 & SR-140,Penns Grove,NJ,243,3.399
67917,STRIPES 7FLEET #42510,"I-10, EXIT 256/US-285",Fort Stockton,TX,710,3.379
67918,DELAWARE TRUCK STOP,"I-80, EXIT 4C/US-46",Delaware,NJ,90,3.079
67922,EXXON,"I-20, EXIT 44 & US-371 & US-80/US-79",Minden,LA,745,3.399
67923,MONROE CENTER BP OASIS,"I-39, EXIT 111/US-51 & SR-72",Monroe Center                           ,IL,520,3.599
67924,KUM & GO #0026,"I-90, EXIT 26",Adrian,MN,440,3.19066666
67925,CHEVRON,US-61,Baton Rouge                             ,LA,600,3.899
67927,STONES TRUCK STOP,"I-29, EXIT 77/US-212",Watertown,SD,566,3.38233333
67929,Circle K,SR-574,Plant City,FL,225,3.32566666
67930,CIRCLE K #2721426,US-98/SR-30A & SR-368,Panama City,FL,145,3.29066666
67931,Forks 1&23,US-1/US-23/SR-4 & SR-19,Alma                                    ,GA,195,3.599
67932,SPRINT MART #4144,US-82/US-45/SR-12 & SR-182,Columbus                                ,MS,576,3.01566666
67933,SUNOCO,SR-50 & SR-471,Webster,FL,140,3.33566666
67934,WHISPERING PINES,SR-10,Greensburg                              ,LA,600,3.099
67935,CIRCLE K #2707610,"I-10, EXIT 26",Milton,FL,155,3.23233333
67938,TEXACO,"I-84, EXIT 376",Tremonton,UT,835,3.45566666
67939,DELTA FUEL,"I-80, EXIT 242 & SR-339",Mifflinville,PA,138,3.36566666
67940,MARTIN GENERAL STORE,US-22,Ebensburg                               ,PA,14,3.524
67941,FIESTA MART #21,"I-40, EXIT 278",Warner,OK,560,3.639
67943,LOVES TRAVEL STOP #459,"I-65, EXIT 133 & SR-267",Whitestown,IN,375,3.62233333
67949,7-ELEVEN #36835,"I-85, EXIT 32",Pelzer,SC,30,3.18233333
67952,CIRCLE K #2707682,"I-75, EXIT 164 & US-17/SR-35",Punta Gorda,FL,225,3.399
67957,CITGO,US-27,Hialeah,FL,64,3.47233333
67965,DIAMOND #7,"I-65, EXIT 69",Brewton,AL,715,3.399
67968,WHITESBURG BP,US-27/SR-16,Whitesburg                              ,GA,18,3.699
67974,TALL TIMBERS TRUCKSTOP,"I-10, EXIT 23 & SR-108",Sulphur                                 ,LA,690,3.83233333
67976,KWIK TRIP #587,US-141 & SR-22,Lena,WI,582,3.28233333
67977,KUM & GO #4127,"I-29, EXIT 127",Sloan,IA,527,3.109
67994,Pure,US-82/SR-520/SR-135,Willacoochee,GA,10,3.46566666
67997,CIRCLE K #2745137,"I-75/SR-401, EXIT 149 & SR-49",Byron,GA,85,3.199
68002,CO RETAIL VENTURE DB,US-34 & SR-59,Yuma,CO,800,3.449
68005,WESSON,"I-84, EXIT 22, SR-8, EXIT 22",Waterbury,CT,100,4.179
68007,Highland oil,US-412,Hardy,AR,435,3.269
68008,FAST LANE #3,US-64 & US-49,Mc Crory,AR,435,3.399
68009,CIRCLE K #2741779,"US-270, EXIT 2",Hot Springs National Park,AR,695,3.369
68012,ROYAL FARMS #120,US-13/CR-16,Greenwood                               ,DE,194,3.259
68016,Chevron #386730,"I-10, EXIT 139",Phoenix                                 ,AZ,930,3.299
68017,TEXACO,SR-89,Prescott,AZ,930,3.739
68019,PAC PRIDE CARDLOCK,CR-25/CR-826,Miami,FL,95,3.479
68020,EXXON,"I-10, EXIT 335/SR-121",Macclenny,FL,75,3.499
68026,MINIT MART #600627,"I-57, EXIT 312",Kankakee,IL,399,3.449
68029,MAPCO #3502,SR-151,Ringgold,GA,285,3.09233333
68030,FIVE STAR EXPRESS,"I-520/SR-415, EXIT 16 & SR-28",Augusta,GA,135,3.499
68031,ORCHARD STOP BP,US-30,Montgomery                              ,IL,290,3.649
68031,ORCHARD STOP BP,US-30,Montgomery                              ,IL,290,3.549
68033,CIRCLE K #2703175,"I-520/SR-415, EXIT 9 & SR-56",Augusta,GA,135,3.28233333
68036,MOBIL,"I-95, EXIT 60",Salisbury,MA,178,3.599
68040,MISHAWAKA ROAD FLEET SITE,SR-19 & CR-20,Elkhart                                 ,IN,465,3.689
68043,CARROLL MOTOR FUELS,US-40,Middle River,MD,22,3.139
68048,CASEYS #3961,SR-3 & SR-143,Marcus,IA,527,3.299
68052,CUBBYS #302,SR-39 & SR-175,Odebolt,IA,319,3.31566666
68053,KJ TRAVEL CENTER,"US-20, EXIT 310",Idaho Falls,ID,825,3.40733333
68055,Gallops,US-20,Michigan City,IN,370,3.399
68062,FARMERS UNION OIL,US-83,Wilton                                  ,ND,390,3.899
68065,Caseys #4450,US-160,Ulysses                                 ,KS,525,3.399
68067,PUMP & PANTRY #2,US-30 & US-281,Grand Island,NE,330,3.30733333
68068,ELGIN ONE STOP,SR-14 & SR-70,Elgin,NE,470,3.13733333
68070,PAULS TRUCK STOP,US-171,Leesville                               ,LA,690,3.449
68072,FAMILY FARE #834 (DISCOUNT AVAILABLE),"US-131, EXIT 175",Byron Center,MI,371,3.739
68073,BIG BATS 2,US-20,Chadron,NE,506,3.699
68076,JENNINGS TRUCKSTOP,"I-10, EXIT 65",Jennings,LA,690,2.999
68079,NORTH FORK TRUCK STOP,US-12/CR-103,White Pigeon,MI,465,3.559
68079,NORTH FORK TRUCK STOP,US-12/CR-103,White Pigeon,MI,465,3.599
68080,SAMMYS TRUCK AUTO PLAZA,"I-49, EXIT 53",Bunkie                                  ,LA,730,3.399
68081,SHELL,SR-308 & SR-654,Mathews                                 ,LA,725,3.459
68091,ALLTOWN MARKETS,"SR-101, EXIT 2",Auburn,NH,178,3.799
68093,MARATHON,US-223/CR-52,Adrian,MI,385,3.599
68095,ALEXS MARKET AND GRILL,"I-75, EXIT 101",Holly                                   ,MI,342,4.699
68100,REFINED MARKETERS,"I-96, EXIT 31A/US-131, EXIT 88",Grand Rapids                            ,MI,344,3.739
